N/A,PARADA/IR 81039-B-173-U 3-3,874,in standardized format,"NOGO BELE 2",NOGO BELE 2,875,in standardized format,"IR 79971#IR 79971-B#IR 79971-B-381",IR 79971-B-381,
N/A,PARADA/IR 81063-B-94-U 3-1,876,in standardized format,"PARADA",PARADA,877,"IR 81039-B-173-U 3^-3	;string pattern not recognized. #",N/A,IR 81039-B-173-U 3-3,
N/A,PARADA/IR 68450-36-3-2-2-3,878,in standardized format,"PARADA",PARADA,879,"IR 81063-B-94-U 3^-1	;string pattern not recognized. #",N/A,IR 81063-B-94-U 3-1,
N/A,PARADA/IR 69428-6-1-1-3-3,880,in standardized format,"PARADA",PARADA,881,in standardized format,"IR 68450#IR 68450-36#IR 68450-36-3#IR 68450-36-3-2#IR 68450-36-3-2-2#IR 68450-36-3-2-2-3",IR 68450-36-3-2-2-3,
N/A,PARE BEUREUM/IR 69807-13-2-1,882,in standardized format,"PARADA",PARADA,883,in standardized format,"IR 69428#IR 69428-6#IR 69428-6-1#IR 69428-6-1-1#IR 69428-6-1-1-3#IR 69428-6-1-1-3-3",IR 69428-6-1-1-3-3,
N/A,PARE BEUREUM/IR 70114-5-3-3-3,884,in standardized format,"PARE BEUREUM",PARE BEUREUM,885,in standardized format,"IR 69807#IR 69807-13#IR 69807-13-2#IR 69807-13-2-1",IR 69807-13-2-1,
N/A,PARE BEUREUM/IR 01W102,886,in standardized format,"PARE BEUREUM",PARE BEUREUM,887,in standardized format,"IR 70114#IR 70114-5#IR 70114-5-3#IR 70114-5-3-3#IR 70114-5-3-3-3",IR 70114-5-3-3-3,
N/A,PARE BEUREUM/IRRI 145,888,in standardized format,"PARE BEUREUM",PARE BEUREUM,889,in standardized format,"IR01W102",IR01W102,
N/A,PARE PUTIH SENGIH/IR 71146-97-1-2-1-3,890,in standardized format,"PARE BEUREUM",PARE BEUREUM,891,in standardized format,"IRRI 145",IRRI 145,
N/A,PARE PUTIH SENGIH/IR 71676-90-2-2,892,in standardized format,"PARE PUTIH SENGIH",PARE PUTIH SENGIH,893,in standardized format,"IR 71146#IR 71146-97#IR 71146-97-1#IR 71146-97-1-2#IR 71146-97-1-2-1#IR 71146-97-1-2-1-3",IR 71146-97-1-2-1-3,
N/A,PARE PUTIH SENGIH/IR 71701-28-1-4,894,in standardized format,"PARE PUTIH SENGIH",PARE PUTIH SENGIH,895,in standardized format,"IR 71676#IR 71676-90#IR 71676-90-2#IR 71676-90-2-2",IR 71676-90-2-2,
N/A,PARE PUTIH SENGIH/IR 72164-348-6-2-2-2,896,in standardized format,"PARE PUTIH SENGIH",PARE PUTIH SENGIH,897,in standardized format,"IR 71701#IR 71701-28#IR 71701-28-1#IR 71701-28-1-4",IR 71701-28-1-4,
N/A,PELANGAN/IR 72225-20-3-2-3,898,in standardized format,"PARE PUTIH SENGIH",PARE PUTIH SENGIH,899,in standardized format,"IR 72164#IR 72164-348#IR 72164-348-6#IR 72164-348-6-2#IR 72164-348-6-2-2#IR 72164-348-6-2-2-2",IR 72164-348-6-2-2-2,
N/A,PELANGAN/IR 72870-19-2-2-3,900,in standardized format,"PELANGAN",PELANGAN,901,in standardized format,"IR 72225#IR 72225-20#IR 72225-20-3#IR 72225-20-3-2#IR 72225-20-3-2-3",IR 72225-20-3-2-3,
N/A,PELANGAN/IR 72875-94-3-3-2,902,in standardized format,"PELANGAN",PELANGAN,903,in standardized format,"IR 72870#IR 72870-19#IR 72870-19-2#IR 72870-19-2-2#IR 72870-19-2-2-3",IR 72870-19-2-2-3,
N/A,PELANGAN/IR 72903-121-2-1-2,904,in standardized format,"PELANGAN",PELANGAN,905,in standardized format,"IR 72875#IR 72875-94#IR 72875-94-3#IR 72875-94-3-3#IR 72875-94-3-3-2",IR 72875-94-3-3-2,
N/A,BENONG 130/IR 72967-12-2-3,906,in standardized format,"PELANGAN",PELANGAN,907,in standardized format,"IR 72903#IR 72903-121#IR 72903-121-2#IR 72903-121-2-1#IR 72903-121-2-1-2",IR 72903-121-2-1-2,
N/A,BENONG 130/IR 72969-143-5-3-6-2,908,in standardized format,"BENONG 130",BENONG 130,909,in standardized format,"IR 72967#IR 72967-12#IR 72967-12-2#IR 72967-12-2-3",IR 72967-12-2-3,
N/A,BENONG 130/IR 73006-12-3-3-2,910,in standardized format,"BENONG 130",BENONG 130,911,in standardized format,"IR 72969#IR 72969-143#IR 72969-143-5#IR 72969-143-5-3#IR 72969-143-5-3-6#IR 72969-143-5-3-6-2",IR 72969-143-5-3-6-2,
N/A,BENONG 130/IR 73012-137-2-2-2,912,in standardized format,"BENONG 130",BENONG 130,913,in standardized format,"IR 73006#IR 73006-12#IR 73006-12-3#IR 73006-12-3-3#IR 73006-12-3-3-2",IR 73006-12-3-3-2,
N/A,PULUT BOLONG/IR 00A115,914,in standardized format,"BENONG 130",BENONG 130,915,in standardized format,"IR 73012#IR 73012-137#IR 73012-137-2#IR 73012-137-2-2#IR 73012-137-2-2-2",IR 73012-137-2-2-2,
N/A,PULUT BOLONG/IR 73720-36-3-3-1,916,in standardized format,"PULUT BOLONG",PULUT BOLONG,917,in standardized format,"IR00A115",IR00A115,
N/A,PULUT BOLONG/IR 00A117,918,in standardized format,"PULUT BOLONG",PULUT BOLONG,919,in standardized format,"IR 73720#IR 73720-36#IR 73720-36-3#IR 73720-36-3-3#IR 73720-36-3-3-1",IR 73720-36-3-3-1,
N/A,PULUT BOLONG/IR 01A111,920,in standardized format,"PULUT BOLONG",PULUT BOLONG,921,in standardized format,"IR00A117",IR00A117,
N/A,MAUNI/IR 01N223,922,in standardized format,"PULUT BOLONG",PULUT BOLONG,923,in standardized format,"IR01A111",IR01A111,
N/A,MAUNI/IR 02N200,924,in standardized format,"MAUNI",MAUNI,925,in standardized format,"IR01N223",IR01N223,
N/A,MAUNI/IR 02N211,926,in standardized format,"MAUNI",MAUNI,927,in standardized format,"IR02N200",IR02N200,
N/A,MAUNI/IR 02A201,928,in standardized format,"MAUNI",MAUNI,929,in standardized format,"IR02N211",IR02N211,
N/A,B 1050 D-KN-1-1-1-1-3/IR 75862-206-2-8-3-B-B-B,930,in standardized format,"MAUNI",MAUNI,931,in standardized format,"IR02A201",IR02A201,
N/A,MTU 1010/IR 03A550,932,in standardized format,"MTU 1010",MTU 1010,933,in standardized format,"IR04A213",IR04A213,
N/A,MTU 1010/IR 03A568,934,in standardized format,"MTU 1010",MTU 1010,935,in standardized format,"IR03A550",IR03A550,
N/A,MTU 1010/IR 04A285,936,in standardized format,"MTU 1010",MTU 1010,937,in standardized format,"IR03A568",IR03A568,
N/A,IRRI 123/IRRI 154,938,in standardized format,"MTU 1010",MTU 1010,939,in standardized format,"IR04A285",IR04A285,
N/A,IRRI 123/IR 04A427,940,in standardized format,"IRRI 123",IRRI 123,941,in standardized format,"IRRI 154",IRRI 154,
N/A,IRRI 123/IR 05A117,942,in standardized format,"IRRI 123",IRRI 123,943,in standardized format,"IR04A427",IR04A427,
N/A,IRRI 123/IR 05A125,944,in standardized format,"IRRI 123",IRRI 123,945,in standardized format,"IR05A117",IR05A117,
N/A,DULAR/IR 05N128,946,in standardized format,"IRRI 123",IRRI 123,947,in standardized format,"IR05A125",IR05A125,
N/A,DULAR/IR 05N160,948,in standardized format,"DULAR",DULAR,949,in standardized format,"IR05N128",IR05N128,
N/A,DULAR/IR 05N170,950,in standardized format,"DULAR",DULAR,951,in standardized format,"IR05N160",IR05N160,
N/A,DULAR/IR 05N173,952,in standardized format,"DULAR",DULAR,953,in standardized format,"IR05N170",IR05N170,
N/A,NERICA 5/IR 05N181,954,in standardized format,"DULAR",DULAR,955,in standardized format,"IR05N173",IR05N173,
N/A,NERICA 5/IR 05N204,956,in standardized format,"NERICA 5",NERICA 5,957,in standardized format,"IR05N181",IR05N181,
N/A,NERICA 5/IR 06M138,958,in standardized format,"NERICA 5",NERICA 5,959,in standardized format,"IR05N204",IR05N204,
N/A,NERICA 5/IR 06M139,960,in standardized format,"NERICA 5",NERICA 5,961,in standardized format,"IR06M138",IR06M138,
N/A,NERICA-L-31/IR 06M146,962,in standardized format,"NERICA 5",NERICA 5,963,in standardized format,"IR06M139",IR06M139,
N/A,NERICA-L-31/IR 06N156,964,in standardized format,"NERICA#NERICA-L#NERICA-L-31",NERICA-L-31,965,in standardized format,"IR06M146",IR06M146,
N/A,NERICA-L-31/JORYEONGBYEO,966,in standardized format,"NERICA#NERICA-L#NERICA-L-31",NERICA-L-31,967,in standardized format,"IR06N156",IR06N156,
N/A,NERICA-L-31/IR 49830-7-1-2-3,968,in standardized format,"NERICA#NERICA-L#NERICA-L-31",NERICA-L-31,969,in standardized format,"JORYEONGBYEO",JORYEONGBYEO,
N/A,NERICA 8/IR 70181-32-PMI 1-1-5-1,970,in standardized format,"NERICA#NERICA-L#NERICA-L-31",NERICA-L-31,971,in standardized format,"IR 49830#IR 49830-7#IR 49830-7-1#IR 49830-7-1-2#IR 49830-7-1-2-3",IR 49830-7-1-2-3,
N/A,NERICA 8/IR 05F102,972,in standardized format,"NERICA 8",NERICA 8,973,in standardized format,"IR 70181#IR 70181-32#IR 70181-32-PMI 1#IR 70181-32-PMI 1-1#IR 70181-32-PMI 1-1-5#IR 70181-32-PMI 1-1-5-1",IR 70181-32-PMI 1-1-5-1,
N/A,NERICA 8/IR 09F120,974,in standardized format,"NERICA 8",NERICA 8,975,in standardized format,"IR05F102",IR05F102,
N/A,NERICA 8/IR 09F128,976,in standardized format,"NERICA 8",NERICA 8,977,in standardized format,"IR09F120",IR09F120,
N/A,NERICA 14/IRRI 149,978,in standardized format,"NERICA 8",NERICA 8,979,in standardized format,"IR09F128",IR09F128,
N/A,NERICA 14/IR 07F287,980,in standardized format,"NERICA 14",NERICA 14,981,in standardized format,"IRRI 149",IRRI 149,
N/A,NERICA 14/IR 09F146,982,in standardized format,"NERICA 14",NERICA 14,983,in standardized format,"IR07F287",IR07F287,
N/A,NERICA 14/IR 09F154,984,in standardized format,"NERICA 14",NERICA 14,985,in standardized format,"IR09F146",IR09F146,
N/A,NERICA 7/IR 09F230,986,in standardized format,"NERICA 14",NERICA 14,987,in standardized format,"IR09F154",IR09F154,
N/A,NERICA 7/IR 09F226,988,in standardized format,"NERICA 7",NERICA 7,989,in standardized format,"IR09F230",IR09F230,
N/A,NERICA 7/IR 09F237,990,in standardized format,"NERICA 7",NERICA 7,991,in standardized format,"IR09F226",IR09F226,
N/A,NERICA 7/IR 09F238,992,in standardized format,"NERICA 7",NERICA 7,993,in standardized format,"IR09F237",IR09F237,
N/A,IR09L204/IR 07F290,994,in standardized format,"NERICA 7",NERICA 7,995,in standardized format,"IR09F238",IR09F238,
N/A,IR09L204/IR 07F291,996,in standardized format,"IR09L204",IR09L204,997,in standardized format,"IR07F290",IR07F290,
N/A,IR09L204/IR 07F289,998,in standardized format,"IR09L204",IR09L204,999,in standardized format,"IR07F291",IR07F291,
N/A,IR09L204/IR 09F260,1000,in standardized format,"IR09L204",IR09L204,1001,in standardized format,"IR07F289",IR07F289,
N/A,IR09L120/IR 09F209,1002,in standardized format,"IR09L204",IR09L204,1003,in standardized format,"IR09F260",IR09F260,
N/A,IR09L120/IR 09F218,1004,in standardized format,"IR09L120",IR09L120,1005,in standardized format,"IR09F209",IR09F209,
N/A,IR09L120/IR 09F291,1006,in standardized format,"IR09L120",IR09L120,1007,in standardized format,"IR09F218",IR09F218,
N/A,IR09L120/IR 67495-NDR 2-1-1-1-1,1008,in standardized format,"IR09L120",IR09L120,1009,in standardized format,"IR09F291",IR09F291,
N/A,IR09L337/ANJALI,1010,in standardized format,"IR09L120",IR09L120,1011,"IR 67495-NDR 2^-1-1-1-1	;string pattern not recognized. #",N/A,IR 67495-NDR 2-1-1-1-1,
N/A,IR09L337/BR 11,1012,in standardized format,"IR09L337",IR09L337,1013,in standardized format,"ANJALI",ANJALI,
N/A,IR09L337/IR 07F290,1014,in standardized format,"IR09L337",IR09L337,1015,in standardized format,"BR 11",BR 11,
N/A,IR09L337/CT 9993-5-10-1-M,1016,in standardized format,"IR09L337",IR09L337,1017,in standardized format,"IR07F290",IR07F290,
N/A,IR08L181/IR 71700-247-1-1-2,1018,in standardized format,"IR08L181",IR08L181,1019,in standardized format,"IRRI 149",IRRI 149,
N/A,IR08L181/IR 03L142,1020,in standardized format,"IR08L181",IR08L181,1021,in standardized format,"IR 71700#IR 71700-247#IR 71700-247-1#IR 71700-247-1-1#IR 71700-247-1-1-2",IR 71700-247-1-1-2,
N/A,IR08L181/IRRI 148,1022,in standardized format,"IR08L181",IR08L181,1023,in standardized format,"IR03L142",IR03L142,
N/A,IR09L342/IR 01A163,1024,in standardized format,"IR08L181",IR08L181,1025,in standardized format,"IRRI 148",IRRI 148,
N/A,IR09L342/IR 77298-14-1-2-10,1026,in standardized format,"IR09L342",IR09L342,1027,in standardized format,"IR01A163",IR01A163,
N/A,IR09L342/IR 77298-5-6-18,1028,in standardized format,"IR09L342",IR09L342,1029,in standardized format,"IR 77298#IR 77298-14#IR 77298-14-1#IR 77298-14-1-2#IR 77298-14-1-2-10",IR 77298-14-1-2-10,
N/A,IR09L342/IR 78875-176-B-2,1030,in standardized format,"IR09L342",IR09L342,1031,in standardized format,"IR 77298#IR 77298-5#IR 77298-5-6#IR 77298-5-6-18",IR 77298-5-6-18,
N/A,IR09L336/IR 78875-190-B-1-3,1032,in standardized format,"IR09L342",IR09L342,1033,in standardized format,"IR 78875#IR 78875-176#IR 78875-176-B#IR 78875-176-B-2",IR 78875-176-B-2,
N/A,IR09L336/IR 78908-143-B-4,1034,in standardized format,"IR09L336",IR09L336,1035,in standardized format,"IR 78875#IR 78875-190#IR 78875-190-B#IR 78875-190-B-1#IR 78875-190-B-1-3",IR 78875-190-B-1-3,
N/A,IR09L336/IR 78985-B-6-B-B-B,1036,in standardized format,"IR09L336",IR09L336,1037,in standardized format,"IR 78908#IR 78908-143#IR 78908-143-B#IR 78908-143-B-4",IR 78908-143-B-4,
N/A,IR09L336/IR 79913-B-176-B-4,1038,in standardized format,"IR09L336",IR09L336,1039,in standardized format,"IR 78985#IR 78985-B#IR 78985-B-6#IR 78985-B-6-B#IR 78985-B-6-B-B#IR 78985-B-6-B-B-B",IR 78985-B-6-B-B-B,
N/A,IR09L303/IR 79971-B-369,1040,in standardized format,"IR09L336",IR09L336,1041,in standardized format,"IR 79913#IR 79913-B#IR 79913-B-176#IR 79913-B-176-B#IR 79913-B-176-B-4",IR 79913-B-176-B-4,
N/A,IR09L303/IR 79971-B-381,1042,in standardized format,"IR09L303",IR09L303,1043,in standardized format,"IR 79971#IR 79971-B#IR 79971-B-369",IR 79971-B-369,
N/A,IR09L303/IR 81039-B-173-U 3-3,1044,in standardized format,"IR09L303",IR09L303,1045,in standardized format,"IR 79971#IR 79971-B#IR 79971-B-381",IR 79971-B-381,
N/A,IR09L303/IR 81063-B-94-U 3-1,1046,in standardized format,"IR09L303",IR09L303,1047,"IR 81039-B-173-U 3^-3	;string pattern not recognized. #",N/A,IR 81039-B-173-U 3-3,
N/A,IR 07L270/IR 86918-B-92,1048,in standardized format,"IR09L303",IR09L303,1049,"IR 81063-B-94-U 3^-1	;string pattern not recognized. #",N/A,IR 81063-B-94-U 3-1,
N/A,IR 07L276/IR 86929-B-128,1050,in standardized format,"IR07L270",IR07L270,1051,in standardized format,"IR 86918#IR 86918-B#IR 86918-B-92",IR 86918-B-92,
N/A,IR 07L276/IR 86929-B-159,1052,in standardized format,"IR07L276",IR07L276,1053,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-128",IR 86929-B-128,
N/A,IR 07L276/IR 86929-B-45,1054,in standardized format,"IR07L276",IR07L276,1055,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-159",IR 86929-B-159,
N/A,IR 07L276/IR 86929-B-464,1056,in standardized format,"IR07L276",IR07L276,1057,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-45",IR 86929-B-45,
N/A,IR 08L126/IR 86929-B-482,1058,in standardized format,"IR07L276",IR07L276,1059,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-464",IR 86929-B-464,
N/A,IR 08L126/IR 86931-B-13,1060,in standardized format,"IR08L126",IR08L126,1061,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-482",IR 86929-B-482,
N/A,IR 08L126/IR 86931-B-294,1062,in standardized format,"IR08L126",IR08L126,1063,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-13",IR 86931-B-13,
N/A,IR 08L126/IR 86931-B-301,1064,in standardized format,"IR08L126",IR08L126,1065,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-294",IR 86931-B-294,
N/A,IR 07L270/IR 86931-B-346,1066,in standardized format,"IR08L126",IR08L126,1067,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-301",IR 86931-B-301,
N/A,IR 07L270/IR 86931-B-373,1068,in standardized format,"IR07L270",IR07L270,1069,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-346",IR 86931-B-346,
N/A,IR 07L270/IR 86931-B-400,1070,in standardized format,"IR07L270",IR07L270,1071,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-373",IR 86931-B-373,
N/A,IR 83827-85-2-2/IR 86931-B-414,1072,in standardized format,"IR07L270",IR07L270,1073,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-400",IR 86931-B-400,
N/A,IR 83827-85-2-2/IR 86931-B-519,1074,in standardized format,"IR 83827#IR 83827-85#IR 83827-85-2#IR 83827-85-2-2",IR 83827-85-2-2,1075,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-414",IR 86931-B-414,
N/A,IR 83827-85-2-2/IR 86931-B-521,1076,in standardized format,"IR 83827#IR 83827-85#IR 83827-85-2#IR 83827-85-2-2",IR 83827-85-2-2,1077,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-519",IR 86931-B-519,
N/A,IR 83827-85-2-2/IR 86931-B-552,1078,in standardized format,"IR 83827#IR 83827-85#IR 83827-85-2#IR 83827-85-2-2",IR 83827-85-2-2,1079,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-521",IR 86931-B-521,
N/A,IR 09A131/IR 88286-111-1,1080,in standardized format,"IR 83827#IR 83827-85#IR 83827-85-2#IR 83827-85-2-2",IR 83827-85-2-2,1081,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-552",IR 86931-B-552,
N/A,IR 09A131/IR 88286-146-1,1082,in standardized format,"IR09A131",IR09A131,1083,in standardized format,"IR 88286#IR 88286-111#IR 88286-111-1",IR 88286-111-1,
N/A,IR 09A131/IR 88286-171-1,1084,in standardized format,"IR09A131",IR09A131,1085,in standardized format,"IR 88286#IR 88286-146#IR 88286-146-1",IR 88286-146-1,
N/A,IR 09A131/IR 88286-398-1,1086,in standardized format,"IR09A131",IR09A131,1087,in standardized format,"IR 88286#IR 88286-171#IR 88286-171-1",IR 88286-171-1,
N/A,IR 09A130/IR 88286-416-1,1088,in standardized format,"IR09A131",IR09A131,1089,in standardized format,"IR 88286#IR 88286-398#IR 88286-398-1",IR 88286-398-1,
N/A,IR 09A130/IR 88286-465-1,1090,in standardized format,"IR09A130",IR09A130,1091,in standardized format,"IR 88286#IR 88286-416#IR 88286-416-1",IR 88286-416-1,
N/A,IR 09A130/IR 88287-131-1,1092,in standardized format,"IR09A130",IR09A130,1093,in standardized format,"IR 88286#IR 88286-465#IR 88286-465-1",IR 88286-465-1,
N/A,IR 09A130/IR 88287-180-1,1094,in standardized format,"IR09A130",IR09A130,1095,in standardized format,"IR 88287#IR 88287-131#IR 88287-131-1",IR 88287-131-1,
N/A,IR 09A138/IR 88287-19-1,1096,in standardized format,"IR09A130",IR09A130,1097,in standardized format,"IR 88287#IR 88287-180#IR 88287-180-1",IR 88287-180-1,
N/A,IR 09A138/IR 86918-B-92,1098,in standardized format,"IR09A138",IR09A138,1099,in standardized format,"IR 88287#IR 88287-19#IR 88287-19-1",IR 88287-19-1,
N/A,IR 09A138/IR 86929-B-128,1100,in standardized format,"IR09A138",IR09A138,1101,in standardized format,"IR 86918#IR 86918-B#IR 86918-B-92",IR 86918-B-92,
N/A,IR 09A138/IR 86929-B-159,1102,in standardized format,"IR09A138",IR09A138,1103,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-128",IR 86929-B-128,
N/A,IR 82786-79-3-3-2-3/IR 86929-B-45,1104,in standardized format,"IR09A138",IR09A138,1105,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-159",IR 86929-B-159,
N/A,IR 82786-79-3-3-2-3/IR 86929-B-464,1106,in standardized format,"IR 82786#IR 82786-79#IR 82786-79-3#IR 82786-79-3-3#IR 82786-79-3-3-2#IR 82786-79-3-3-2-3",IR 82786-79-3-3-2-3,1107,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-45",IR 86929-B-45,
N/A,IR 82786-79-3-3-2-3/IR 86929-B-482,1108,in standardized format,"IR 82786#IR 82786-79#IR 82786-79-3#IR 82786-79-3-3#IR 82786-79-3-3-2#IR 82786-79-3-3-2-3",IR 82786-79-3-3-2-3,1109,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-464",IR 86929-B-464,
N/A,IR 82786-79-3-3-2-3/IR 86931-B-13,1110,in standardized format,"IR 82786#IR 82786-79#IR 82786-79-3#IR 82786-79-3-3#IR 82786-79-3-3-2#IR 82786-79-3-3-2-3",IR 82786-79-3-3-2-3,1111,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-482",IR 86929-B-482,
N/A,IR 82793-39-2-2-2-2/IR 86931-B-294,1112,in standardized format,"IR 82786#IR 82786-79#IR 82786-79-3#IR 82786-79-3-3#IR 82786-79-3-3-2#IR 82786-79-3-3-2-3",IR 82786-79-3-3-2-3,1113,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-13",IR 86931-B-13,
N/A,IR 82793-39-2-2-2-2/IR 86931-B-301,1114,in standardized format,"IR 82793#IR 82793-39#IR 82793-39-2#IR 82793-39-2-2#IR 82793-39-2-2-2#IR 82793-39-2-2-2-2",IR 82793-39-2-2-2-2,1115,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-294",IR 86931-B-294,
N/A,IR 82793-39-2-2-2-2/IR 86931-B-346,1116,in standardized format,"IR 82793#IR 82793-39#IR 82793-39-2#IR 82793-39-2-2#IR 82793-39-2-2-2#IR 82793-39-2-2-2-2",IR 82793-39-2-2-2-2,1117,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-301",IR 86931-B-301,
N/A,IR 82793-39-2-2-2-2/IR 86931-B-373,1118,in standardized format,"IR 82793#IR 82793-39#IR 82793-39-2#IR 82793-39-2-2#IR 82793-39-2-2-2#IR 82793-39-2-2-2-2",IR 82793-39-2-2-2-2,1119,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-346",IR 86931-B-346,
N/A,IR 09N496/IR 86931-B-400,1120,in standardized format,"IR 82793#IR 82793-39#IR 82793-39-2#IR 82793-39-2-2#IR 82793-39-2-2-2#IR 82793-39-2-2-2-2",IR 82793-39-2-2-2-2,1121,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-373",IR 86931-B-373,
N/A,IR 09N496/IR 86931-B-414,1122,in standardized format,"IR09N496",IR09N496,1123,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-400",IR 86931-B-400,
N/A,IR 09N496/IR 86931-B-519,1124,in standardized format,"IR09N496",IR09N496,1125,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-414",IR 86931-B-414,
N/A,IR 09N496/IR 86931-B-521,1126,in standardized format,"IR09N496",IR09N496,1127,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-519",IR 86931-B-519,
N/A,IR 83306-93-2-3-2/IR 86931-B-552,1128,in standardized format,"IR09N496",IR09N496,1129,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-521",IR 86931-B-521,
N/A,IR 83306-93-2-3-2/IR 88286-111-1,1130,in standardized format,"IR 83306#IR 83306-93#IR 83306-93-2#IR 83306-93-2-3#IR 83306-93-2-3-2",IR 83306-93-2-3-2,1131,in standardized format,"IR 86931#IR 86931-B#IR 86931-B-552",IR 86931-B-552,
N/A,IR 83306-93-2-3-2/IR 88286-146-1,1132,in standardized format,"IR 83306#IR 83306-93#IR 83306-93-2#IR 83306-93-2-3#IR 83306-93-2-3-2",IR 83306-93-2-3-2,1133,in standardized format,"IR 88286#IR 88286-111#IR 88286-111-1",IR 88286-111-1,
N/A,IR 83306-93-2-3-2/IR 88286-171-1,1134,in standardized format,"IR 83306#IR 83306-93#IR 83306-93-2#IR 83306-93-2-3#IR 83306-93-2-3-2",IR 83306-93-2-3-2,1135,in standardized format,"IR 88286#IR 88286-146#IR 88286-146-1",IR 88286-146-1,
N/A,IR 09N530/IR 88286-398-1,1136,in standardized format,"IR 83306#IR 83306-93#IR 83306-93-2#IR 83306-93-2-3#IR 83306-93-2-3-2",IR 83306-93-2-3-2,1137,in standardized format,"IR 88286#IR 88286-171#IR 88286-171-1",IR 88286-171-1,
N/A,IR 09N530/IR 88286-416-1,1138,in standardized format,"IR09N530",IR09N530,1139,in standardized format,"IR 88286#IR 88286-398#IR 88286-398-1",IR 88286-398-1,
N/A,IR 09N530/IR 88286-465-1,1140,in standardized format,"IR09N530",IR09N530,1141,in standardized format,"IR 88286#IR 88286-416#IR 88286-416-1",IR 88286-416-1,
N/A,IR 09N530/IR 88287-131-1,1142,in standardized format,"IR09N530",IR09N530,1143,in standardized format,"IR 88286#IR 88286-465#IR 88286-465-1",IR 88286-465-1,
N/A,IR 83722-105-2-2-1/IR 88287-180-1,1144,in standardized format,"IR09N530",IR09N530,1145,in standardized format,"IR 88287#IR 88287-131#IR 88287-131-1",IR 88287-131-1,
N/A,IR 83722-105-2-2-1/IR 88287-19-1,1146,in standardized format,"IR 83722#IR 83722-105#IR 83722-105-2#IR 83722-105-2-2#IR 83722-105-2-2-1",IR 83722-105-2-2-1,1147,in standardized format,"IR 88287#IR 88287-180#IR 88287-180-1",IR 88287-180-1,
N/A,IR 83722-105-2-2-1/IR 86918-B-92,1148,in standardized format,"IR 83722#IR 83722-105#IR 83722-105-2#IR 83722-105-2-2#IR 83722-105-2-2-1",IR 83722-105-2-2-1,1149,in standardized format,"IR 88287#IR 88287-19#IR 88287-19-1",IR 88287-19-1,
N/A,IR 83722-105-2-2-1/IR 86929-B-128,1150,in standardized format,"IR 83722#IR 83722-105#IR 83722-105-2#IR 83722-105-2-2#IR 83722-105-2-2-1",IR 83722-105-2-2-1,1151,in standardized format,"IR 86918#IR 86918-B#IR 86918-B-92",IR 86918-B-92,
N/A,IR 81896-B-B-195/IR 86929-B-159,1152,in standardized format,"IR 83722#IR 83722-105#IR 83722-105-2#IR 83722-105-2-2#IR 83722-105-2-2-1",IR 83722-105-2-2-1,1153,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-128",IR 86929-B-128,
N/A,IR 81896-B-B-195/IR 86929-B-45,1154,in standardized format,"IR 81896#IR 81896-B#IR 81896-B-B#IR 81896-B-B-195",IR 81896-B-B-195,1155,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-159",IR 86929-B-159,
N/A,IR 81896-B-B-195/IR 86929-B-464,1156,in standardized format,"IR 81896#IR 81896-B#IR 81896-B-B#IR 81896-B-B-195",IR 81896-B-B-195,1157,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-45",IR 86929-B-45,
N/A,IR 81896-B-B-195/IR 86929-B-482,1158,in standardized format,"IR 81896#IR 81896-B#IR 81896-B-B#IR 81896-B-B-195",IR 81896-B-B-195,1159,in standardized format,"IR 86929#IR 86929-B#IR 86929-B-464",IR 86929-B-464,
